tickerBond,closePriceBond,bondPremRatio,secShortNameBond,tickerEqu,remainSize,chgPct,doublelow,tradeDate
128023,95.24,10.6012,亚太转债,002284,10.0,0.002516,105.8412,20180102
128019,95.5,10.8647,久立转2,002318,10.4,0.005253,106.3647,20180102
128018,95.4,11.8482,时达转债,002527,8.825057,0.008126,107.2482,20180102
128025,98.202,9.3539,特一转债,002728,3.54,0.001244,107.5559,20180102
113503,101.8,7.289,泰晶转债,603738,2.15,0.018,109.089,20180102
128022,104.2,5.0502,众信转债,002707,7.0,0.006161,109.2502,20180102
128021,100.45,9.6202,兄弟转债,002562,7.0,0.011072,110.0702,20180102
123002,112.122,-1.171,国祯转债,300388,5.97,0.009108,110.951,20180102
128014,105.766,5.5081,永东转债,002753,3.399677,0.016082,111.2741,20180102
110039,107.17,5.5124,宝信转债,600845,16.0,0.004405,112.6824,20180102
113016,100.0,13.6925,小康转债,601127,15.0,0.004016,113.6925,20180102
128015,96.2,19.5549,久其转债,002279,7.799683,0.00733,115.7549,20180102
110040,111.53,4.6499,生益转债,600183,18.0,0.029825,116.1799,20180102
110034,110.44,5.9766,九州转债,600998,14.99326326,0.00748,116.4166,20180102
113009,117.2,-0.0269,广汽转债,601238,25.52983283,0.001881,117.1731,20180102
113011,105.8,11.7642,光大转债,601818,299.9986309,0.01244,117.5642,20180102
113012,96.46,21.264,骆驼转债,601311,7.16971,0.010052,117.724,20180102
110033,118.08,1.8888,国贸转债,600755,14.62674036,0.018634,119.9688,20180102
113013,105.93,14.2437,国君转债,601211,70.0,0.009145,120.1737,20180102
113502,96.29,24.5171,嘉澳转债,603822,1.85,0.003021,120.8071,20180102
128023,98.1,8.7222,亚太转债,002284,10.0,0.009425,106.8222,20180108
128026,100.401,6.8638,众兴转债,002772,9.2,0.001007,107.2648,20180108
128019,97.652,12.1189,久立转2,002318,10.4,-0.000502,109.7709,20180108
128018,96.821,14.5298,时达转债,002527,8.825057,-0.000929,111.3508,20180108
128025,100.488,12.5822,特一转债,002728,3.54,0.000279,113.0702,20180108
113503,104.76,8.4298,泰晶转债,603738,2.15,-0.002096,113.1898,20180108
113016,101.03,13.5723,小康转债,601127,15.0,0.003277,114.6023,20180108
128022,107.805,9.0802,众信转债,002707,7.0,0.004706,116.8852,20180108
123002,113.501,4.7395,国祯转债,300388,5.97,-0.002619,118.2405,20180108
128014,112.8,5.9636,永东转债,002753,3.399659,0.008945,118.7636,20180108
113009,118.53,0.6225,广汽转债,601238,25.52336313,-0.003698,119.1525,20180108
128021,107.201,12.1382,兄弟转债,002562,7.0,0.004695,119.3392,20180108
113011,107.84,12.54,光大转债,601818,299.998181,-0.001389,120.38,20180108
128015,98.38,22.2641,久其转债,002279,7.799683,-0.001097,120.6441,20180108
113012,98.11,22.8763,骆驼转债,601311,7.16971,-0.003048,120.9863,20180108
110039,112.03,9.0756,宝信转债,600845,16.0,-0.008145,121.1056,20180108
110040,113.68,7.5401,生益转债,600183,18.0,0.003442,121.2201,20180108
113502,98.71,25.0161,嘉澳转债,603822,1.85,0.0,123.7261,20180108
110034,113.95,11.0712,九州转债,600998,14.99326326,-0.000439,125.0212,20180108
113013,111.07,15.2936,国君转债,601211,69.99983032,0.011382,126.3636,20180108
113017,98.08,-0.5855,吉视转债,601929,15.6,-0.0192,97.4945,20180115
110041,100.47,1.1558,蒙电转债,600863,18.7522,-0.021714,101.6258,20180115
128026,96.633,7.6348,众兴转债,002772,9.2,-0.018606,104.2678,20180115
128023,94.57,13.6145,亚太转债,002284,10.0,-0.014198,108.1845,20180115
128025,99.25,9.1371,特一转债,002728,3.54,-0.011454,108.3871,20180115
110042,101.76,7.9547,航电转债,600372,24.0,0.0176,109.7147,20180115
128019,95.44,14.2822,久立转2,002318,10.4,-0.014314,109.7222,20180115
113503,100.01,10.2018,泰晶转债,603738,2.15,-0.023531,110.2118,20180115
128018,94.918,16.2061,时达转债,002527,8.825057,-0.009155,111.1241,20180115
113016,98.6,15.2923,小康转债,601127,15.0,-0.011826,113.8923,20180115
123002,110.434,3.9146,国祯转债,300388,5.97,0.001206,114.3486,20180115
128014,106.396,9.1706,永东转债,002753,3.399659,-0.030587,115.5666,20180115
113009,114.94,0.7979,广汽转债,601238,25.52336313,-0.016851,115.7379,20180115
128022,104.145,12.1096,众信转债,002707,7.0,-0.014357,116.2546,20180115
128021,103.2,15.6069,兄弟转债,002562,7.0,-0.026507,118.8069,20180115
113011,108.37,10.9441,光大转债,601818,299.998181,0.005288,119.3141,20180115
128015,97.18,22.1853,久其转债,002279,7.799672,-0.018126,119.3653,20180115
110039,113.1,8.5712,宝信转债,600845,16.0,-0.01498,121.6712,20180115
128024,113.003,8.7587,宁行转债,002142,100.0,0.005553,121.7617,20180115
113012,96.5,25.6604,骆驼转债,601311,7.16971,-0.013393,122.1604,20180115
113017,101.24,-0.1009,吉视转债,601929,15.6,0.020359,101.1391,20180122
110041,102.38,2.38,蒙电转债,600863,18.7522,0.010761,104.76,20180122
128026,99.108,9.0466,众兴转债,002772,9.2,0.008015,108.1546,20180122
128025,101.0,7.6622,特一转债,002728,3.54,0.007481,108.6622,20180122
128023,95.81,13.6655,亚太转债,002284,10.0,0.006926,109.4755,20180122
128018,95.511,14.9222,时达转债,002527,8.825057,0.005284,110.4332,20180122
128019,97.111,14.4815,久立转2,002318,10.4,0.007271,111.5925,20180122
113503,101.0,11.4376,泰晶转债,603738,2.15,0.004176,112.4376,20180122
113016,98.86,16.7238,小康转债,601127,15.0,0.003655,115.5838,20180122
128014,105.86,11.7593,永东转债,002753,3.399659,0.009152,117.6193,20180122
128027,106.7,11.1188,崇达转债,002815,8.0,0.067,117.8188,20180122
110042,105.62,12.2163,航电转债,600372,24.0,0.010621,117.8363,20180122
123002,112.45,5.9537,国祯转债,300388,5.97,0.026472,118.4037,20180122
128022,110.9,8.1761,众信转债,002707,7.0,0.053371,119.0761,20180122
128015,98.236,21.0357,久其转债,002279,7.799672,0.014835,119.2717,20180122
113009,117.71,2.6338,广汽转债,601238,25.52269343,0.00418,120.3438,20180122
113012,96.4,25.3349,骆驼转债,601311,7.16971,0.004585,121.7349,20180122
128021,106.601,16.5427,兄弟转债,002562,7.0,0.021572,123.1437,20180122
113502,98.71,25.0161,嘉澳转债,603822,1.85,0.0,123.7261,20180122
113011,115.25,10.8766,光大转债,601818,299.997381,0.012831,126.1266,20180122
113017,104.01,2.2936,吉视转债,601929,15.6,-0.015337,106.3036,20180129
110041,103.33,2.9809,蒙电转债,600863,18.7522,-0.005582,106.3109,20180129
128026,99.61,7.8802,众兴转债,002772,9.2,-0.012883,107.4902,20180129
128023,96.543,16.1185,亚太转债,002284,10.0,-0.010921,112.6615,20180129
128025,101.43,11.595,特一转债,002728,3.54,-0.015701,113.025,20180129
113016,99.37,15.197,小康转债,601127,15.0,-0.013306,114.567,20180129
128019,98.6,16.2369,久立转2,002318,10.4,-0.007599,114.8369,20180129
128018,96.605,18.3933,时达转债,002527,8.825057,-0.01141,114.9983,20180129
128032,101.666,13.375,双环转债,002472,10.0,-0.028978,115.041,20180129
113503,102.3,13.4632,泰晶转债,603738,2.15,-0.014166,115.7632,20180129
128033,104.0,12.878,迪龙转债,002658,5.2,0.04,116.878,20180129
128030,109.013,7.966,天康转债,002100,10.0,0.09013,116.979,20180129
128015,100.45,17.8004,久其转债,002279,7.799672,-0.015196,118.2504,20180129
123007,112.12,6.3563,道氏转债,300409,4.8,-0.049863,118.4763,20180129
123004,103.82,14.8508,铁汉转债,300197,11.0,-0.035399,118.6708,20180129
113009,116.6,2.6776,广汽转债,601238,25.52267347,-0.007068,119.2776,20180129
123002,115.041,4.2404,国祯转债,300388,5.97,-0.023139,119.2814,20180129
128014,105.925,13.4673,永东转债,002753,3.399659,-0.015539,119.3923,20180129
128027,106.0,14.6356,崇达转债,002815,8.0,-0.007119,120.6356,20180129
128022,118.37,3.4806,众信转债,002707,7.0,0.008683,121.8506,20180129
110041,100.61,5.9998,蒙电转债,600863,18.7522,-0.007008,106.6098,20180205
113017,100.1,8.0789,吉视转债,601929,15.6,-0.005366,108.1789,20180205
123005,108.62,1.1369,万信转债,300168,9.0,0.015045,109.7569,20180205
128026,96.983,15.2409,众兴转债,002772,9.2,-0.001205,112.2239,20180205
128030,105.951,7.3827,天康转债,002100,10.0,-0.000651,113.3337,20180205
128025,99.283,16.0599,特一转债,002728,3.54,0.001079,115.3429,20180205
123007,113.122,2.9023,道氏转债,300409,4.8,0.013629,116.0243,20180205
128014,103.51,12.9501,永东转债,002753,3.399659,0.002907,116.4601,20180205
123002,107.602,9.9536,国祯转债,300388,5.97,-0.012463,117.5556,20180205
128032,100.05,18.6694,双环转债,002472,10.0,-0.006889,118.7194,20180205
110042,104.73,15.3887,航电转债,600372,24.0,0.006342,120.1187,20180205
113009,112.41,8.4281,广汽转债,601238,25.5225936,0.024144,120.8381,20180205
128033,99.45,21.6917,迪龙转债,002658,5.2,-0.001797,121.1417,20180205
113503,99.99,21.5667,泰晶转债,603738,2.15,-0.003786,121.5567,20180205
113016,96.86,25.0157,小康转债,601127,15.0,0.010643,121.8757,20180205
128027,103.0,18.9171,崇达转债,002815,8.0,0.009784,121.9171,20180205
128015,97.337,25.5647,久其转债,002279,7.799652,-0.002695,122.9017,20180205
128018,95.382,27.8204,时达转债,002527,8.825057,-0.002718,123.2024,20180205
128019,97.386,26.1796,久立转2,002318,10.4,-0.002622,123.5656,20180205
113502,98.71,25.0161,嘉澳转债,603822,1.85,0.0,123.7261,20180205
113017,99.67,7.6147,吉视转债,601929,15.6,0.016419,107.2847,20180212
123005,110.28,-1.3125,万信转债,300168,9.0,0.04333,108.9675,20180212
110041,99.96,9.6215,蒙电转债,600863,18.7522,0.009697,109.5815,20180212
128030,103.91,8.103,天康转债,002100,10.0,0.004932,112.013,20180212
113503,102.18,11.1469,泰晶转债,603738,2.15,0.020371,113.3269,20180212
113018,104.97,9.5777,常熟转债,601128,30.0,0.017151,114.5477,20180212
128026,94.69,21.0959,众兴转债,002772,9.2,0.006131,115.7859,20180212
128025,98.704,17.2835,特一转债,002728,3.54,0.008924,115.9875,20180212
128032,98.418,19.839,双环转债,002472,10.0,0.006319,118.257,20180212
123002,107.33,11.4621,国祯转债,300388,5.97,0.016229,118.7921,20180212
113009,109.2,9.8204,广汽转债,601238,25.52255367,0.025641,119.0204,20180212
128015,99.41,19.6258,久其转债,002279,7.799652,0.0276,119.0358,20180212
128027,104.921,15.2826,崇达转债,002815,8.0,0.065621,120.2036,20180212
128018,94.588,26.8993,时达转债,002527,8.825057,0.004919,121.4873,20180212
128022,113.502,9.847,众信转债,002707,7.0,0.029403,123.349,20180212
128014,101.823,21.9016,永东转债,002753,3.399659,0.009948,123.7246,20180212
113502,98.71,25.0161,嘉澳转债,603822,1.85,0.0,123.7261,20180212
113016,96.09,28.1943,小康转债,601127,15.0,0.001772,124.2843,20180212
110033,115.81,8.541,国贸转债,600755,14.62587063,0.02378,124.351,20180212
110039,120.93,3.5575,宝信转债,600845,16.0,0.054775,124.4875,20180212
113017,100.36,7.5801,吉视转债,601929,15.6,0.005007,107.9401,20180222
110041,101.05,8.7947,蒙电转债,600863,18.7522,0.006875,109.8447,20180222
123005,111.655,0.26,万信转债,300168,9.0,0.009995,111.915,20180222
128030,104.708,7.7108,天康转债,002100,10.0,0.004875,112.4188,20180222
128034,98.25,16.4256,江银转债,002807,20.0,0.005012,114.6756,20180222
113503,105.4,10.1239,泰晶转债,603738,2.15,0.004383,115.5239,20180222
128032,98.911,17.1804,双环转债,002472,10.0,0.004499,116.0914,20180222
113018,105.94,10.2877,常熟转债,601128,30.0,0.009914,116.2277,20180222
128025,99.007,18.0602,特一转债,002728,3.54,0.002836,117.0672,20180222
128026,95.78,21.5629,众兴转债,002772,9.2,0.004352,117.3429,20180222
128015,101.081,18.4327,久其转债,002279,7.799652,0.008289,119.5137,20180222
128027,104.149,16.1257,崇达转债,002815,8.0,0.011136,120.2747,20180222
123002,109.28,11.9947,国祯转债,300388,5.97,0.015991,121.2747,20180222
113016,96.67,25.0511,小康转债,601127,15.0,0.001762,121.7211,20180222
128018,95.1,27.1561,时达转债,002527,8.825057,0.003154,122.2561,20180222
128014,102.548,20.7905,永东转债,002753,3.399659,0.008338,123.3385,20180222
113502,98.71,25.0161,嘉澳转债,603822,1.85,0.0,123.7261,20180222
123007,119.4,4.5125,道氏转债,300409,4.8,0.032229,123.9125,20180222
113009,112.05,12.05,广汽转债,601238,25.52255367,0.007191,124.1,20180222
123004,102.001,23.0567,铁汉转债,300197,11.0,0.002841,125.0577,20180222
113017,101.35,7.1003,吉视转债,601929,15.6,0.009362,108.4503,20180226
110041,101.5,8.0956,蒙电转债,600863,18.7522,0.002964,109.5956,20180226
123005,112.4,-1.103,万信转债,300168,9.0,0.019021,111.297,20180226
128034,98.827,13.5828,江银转债,002807,20.0,0.006385,112.4098,20180226
128030,104.799,7.8044,天康转债,002100,10.0,0.002382,112.6034,20180226
128026,96.895,16.9113,众兴转债,002772,9.2,0.0024,113.8063,20180226
113503,106.6,8.9145,泰晶转债,603738,2.15,0.020975,115.5145,20180226
128033,100.38,15.723,迪龙转债,002658,5.2,-0.00179,116.103,20180226
128025,99.8,16.4621,特一转债,002728,3.54,0.004833,116.2621,20180226
113018,107.41,9.2767,常熟转债,601128,30.0,0.012061,116.6867,20180226
128032,100.0,17.6401,双环转债,002472,10.0,0.015012,117.6401,20180226
128027,106.2,11.7267,崇达转债,002815,8.0,0.02322,117.9267,20180226
128015,103.495,15.2923,久其转债,002279,7.799652,0.026736,118.7873,20180226
123002,110.196,8.6977,国祯转债,300388,5.97,0.010435,118.8937,20180226
128022,119.15,0.6034,众信转债,002707,7.0,0.018272,119.7534,20180226
123007,118.0,1.8865,道氏转债,300409,4.8,0.005453,119.8865,20180226
128018,95.5,25.022,时达转债,002527,8.825057,0.005962,120.522,20180226
128014,103.6,18.1525,永东转债,002753,3.399659,0.004928,121.7525,20180226
113016,97.53,25.3879,小康转债,601127,15.0,0.009105,122.9179,20180226
113009,113.57,9.7963,广汽转债,601238,25.52255367,0.012662,123.3663,20180226
113017,101.01,6.3638,吉视转债,601929,15.6,-0.007175,107.3738,20180305
110041,101.53,7.3525,蒙电转债,600863,18.7522,-0.001377,108.8825,20180305
123005,114.0,-4.4411,万信转债,300168,9.0,0.012703,109.5589,20180305
128030,103.7,7.6132,天康转债,002100,10.0,-0.002434,111.3132,20180305
113018,104.8,6.9072,常熟转债,601128,30.0,-0.011507,111.7072,20180305
128026,96.64,15.3001,众兴转债,002772,9.2,0.00249,111.9401,20180305
128032,100.383,11.6968,双环转债,002472,10.0,0.000139,112.0798,20180305
128034,98.051,14.268,江银转债,002807,20.0,-0.004609,112.319,20180305
128015,106.32,7.0669,久其转债,002279,7.799552,0.00113,113.3869,20180305
113503,106.93,6.5108,泰晶转债,603738,2.15,-0.000748,113.4408,20180305
128027,106.5,8.3567,崇达转债,002815,8.0,0.008379,114.8567,20180305
128025,99.6,15.2962,特一转债,002728,3.54,0.001186,114.8962,20180305
128022,117.4,-1.3981,众信转债,002707,7.0,0.012069,116.0019,20180305
128018,96.56,20.0693,时达转债,002527,8.825057,0.000311,116.6293,20180305
128033,100.001,16.9013,迪龙转债,002658,5.2,0.001914,116.9023,20180305
110042,105.25,12.0732,航电转债,600372,24.0,0.0,117.3232,20180305
123007,117.05,1.5511,道氏转债,300409,4.8,0.0,118.6011,20180305
123002,110.0,8.7083,国祯转债,300388,5.97,-0.00696,118.7083,20180305
123004,102.601,16.3061,铁汉转债,300197,11.0,-0.008782,118.9071,20180305
128014,102.799,17.2389,永东转债,002753,3.399659,-0.000506,120.0379,20180305
113017,102.55,4.3,吉视转债,601929,15.6,0.001465,106.85,20180312
128026,96.965,12.376,众兴转债,002772,9.2,0.003675,109.341,20180312
128034,98.061,11.9998,江银转债,002807,20.0,0.000316,110.0608,20180312
123005,115.855,-5.1898,万信转债,300168,9.0,0.01096,110.6652,20180312
128025,101.35,9.3627,特一转债,002728,3.54,0.012994,110.7127,20180312
110041,103.72,7.7373,蒙电转债,600863,18.7522,-0.001348,111.4573,20180312
128032,100.89,11.0341,双环转债,002472,10.0,0.00749,111.9241,20180312
128030,104.66,7.9306,天康转债,002100,10.0,0.006346,112.5906,20180312
113018,105.88,6.8629,常熟转债,601128,30.0,0.001229,112.7429,20180312
128033,100.23,12.6321,迪龙转债,002658,5.2,0.000499,112.8621,20180312
113503,107.13,7.0878,泰晶转债,603738,2.15,0.012093,114.2178,20180312
128014,107.0,7.42,永东转债,002753,3.399659,0.010387,114.42,20180312
110042,106.37,8.6509,航电转债,600372,24.0,0.004154,115.0209,20180312
128015,108.02,7.5199,久其转债,002279,7.798762,0.023886,115.5399,20180312
113009,111.98,4.0899,广汽转债,601238,25.52255367,0.013577,116.0699,20180312
128018,96.65,19.4325,时达转债,002527,8.825057,0.004469,116.0825,20180312
128027,110.401,5.7183,崇达转债,002815,8.0,0.010073,116.1193,20180312
123004,103.023,13.5636,铁汉转债,300197,11.0,0.000223,116.5866,20180312
128023,95.011,23.5261,亚太转债,002284,10.0,0.007401,118.5371,20180312
128019,99.0,19.5714,久立转2,002318,10.4,0.037573,118.5714,20180312
128032,104.888,2.0504,双环转债,002472,10.0,-0.002425,106.9384,20180319
113017,101.7,5.5979,吉视转债,601929,15.6,0.000984,107.2979,20180319
110043,96.8,12.6169,无锡转债,600908,30.0,-0.001959,109.4169,20180319
128026,96.2,14.3105,众兴转债,002772,9.2,-0.002799,110.5105,20180319
110041,102.51,8.3887,蒙电转债,600863,18.7522,-0.003693,110.8987,20180319
113503,106.56,5.1121,泰晶转债,603738,2.15,-0.012693,111.6721,20180319
128025,102.001,9.7135,特一转债,002728,3.54,1e-05,111.7145,20180319
113018,103.66,8.6573,常熟转债,601128,30.0,-0.00231,112.3173,20180319
128030,103.6,8.7404,天康转债,002100,10.0,-0.002887,112.3404,20180319
128034,95.752,16.634,江银转债,002807,20.0,-0.002698,112.386,20180319
128023,95.413,19.1521,亚太转债,002284,10.0,-0.001852,114.5651,20180319
128014,104.905,9.8442,永东转债,002753,3.399659,-0.008647,114.7492,20180319
128033,100.34,15.877,迪龙转债,002658,5.2,0.000299,116.217,20180319
123005,124.588,-8.1872,万信转债,300168,9.0,0.025416,116.4008,20180319
113016,100.49,16.1442,小康转债,601127,15.0,-0.002085,116.6342,20180319
128015,106.598,10.1854,久其转债,002279,7.798686,0.008591,116.7834,20180319
110042,106.85,10.4838,航电转债,600372,24.0,0.020632,117.3338,20180319
128018,96.37,21.7412,时达转债,002527,8.825057,0.000176,118.1112,20180319
113009,112.14,6.0486,广汽转债,601238,25.52254369,-0.007611,118.1886,20180319
123007,117.05,1.5511,道氏转债,300409,4.8,0.0,118.6011,20180319
128026,96.599,10.6411,众兴转债,002772,9.2,0.004252,107.2401,20180326
113017,99.11,8.5837,吉视转债,601929,15.6,0.000101,107.6937,20180326
113503,109.59,0.3488,泰晶转债,603738,2.15,0.011725,109.9388,20180326
128030,103.06,9.4266,天康转债,002100,10.0,-0.00271,112.4866,20180326
110043,94.11,18.6372,无锡转债,600908,30.0,-0.000955,112.7472,20180326
110041,101.7,12.3651,蒙电转债,600863,18.7522,-0.001179,114.0651,20180326
113018,101.75,12.8742,常熟转债,601128,30.0,0.000492,114.6242,20180326
110042,112.21,3.0514,航电转债,600372,24.0,0.020091,115.2614,20180326
123005,124.422,-9.0255,万信转债,300168,9.0,0.033835,115.3965,20180326
128032,102.99,12.9748,双环转债,002472,10.0,0.012854,115.9648,20180326
128034,93.153,23.1286,江银转债,002807,20.0,-0.001212,116.2816,20180326
113009,107.6,8.7261,广汽转债,601238,25.52254369,0.000465,116.3261,20180326
113012,104.93,11.8921,骆驼转债,601311,7.16971,0.002867,116.8221,20180326
128025,101.0,16.1845,特一转债,002728,3.54,0.017263,117.1845,20180326
128014,101.437,16.7267,永东转债,002753,3.399659,0.004078,118.1637,20180326
113016,99.0,19.3396,小康转债,601127,15.0,0.008147,118.3396,20180326
113019,103.78,14.7105,玲珑转债,601966,20.0,-0.001731,118.4905,20180326
123007,117.05,1.5511,道氏转债,300409,4.8,0.0,118.6011,20180326
113504,109.6,9.57,艾华转债,603989,6.91,0.009673,119.17,20180326
123002,107.097,12.666,国祯转债,300388,5.97,-0.001399,119.763,20180326
128036,100.01,4.978,金农转债,002548,6.5,0.0001,104.988,20180402
128026,100.199,5.2179,众兴转债,002772,9.2,0.018728,105.4169,20180402
113017,99.7,6.4896,吉视转债,601929,15.6,-0.002401,106.1896,20180402
113505,104.61,3.4744,杭电转债,603618,7.8,0.009749,108.0844,20180402
128030,103.512,8.0979,天康转债,002100,10.0,0.00244,111.6099,20180402
128032,104.821,7.1621,双环转债,002472,10.0,0.020156,111.9831,20180402
110043,94.36,17.95,无锡转债,600908,30.0,0.000424,112.31,20180402
110041,101.78,11.204,蒙电转债,600863,18.7522,0.001772,112.984,20180402
128034,93.496,19.9472,江银转债,002807,20.0,0.000278,113.4432,20180402
113018,102.55,11.6459,常熟转债,601128,30.0,0.002934,114.1959,20180402
113012,105.36,8.9931,骆驼转债,601311,7.16970001,-0.001516,114.3531,20180402
113009,108.42,6.613,广汽转债,601238,25.52253371,-0.003767,115.033,20180402
128025,102.0,13.0845,特一转债,002728,3.54,0.000127,115.0845,20180402
110042,114.05,1.9883,航电转债,600372,24.0,0.005023,116.0383,20180402
128014,104.05,12.0454,永东转债,002753,3.399659,0.001155,116.0954,20180402
113503,114.24,2.3567,泰晶转债,603738,2.15,0.02485,116.5967,20180402
113016,102.1,14.6071,小康转债,601127,15.0,0.031313,116.7071,20180402
123002,108.063,9.2573,国祯转债,300388,5.97,-0.000435,117.3203,20180402
128015,111.44,6.2509,久其转债,002279,7.798686,0.018182,117.6909,20180402
113019,103.55,14.6553,玲珑转债,601966,20.0,-0.004327,118.2053,20180402
128026,99.81,4.8094,众兴转债,002772,9.2,-0.00162,104.6194,20180409
128036,99.78,5.7646,金农转债,002548,6.5,-0.002519,105.5446,20180409
113017,99.52,8.237,吉视转债,601929,15.6,-0.0001,107.757,20180409
113505,105.97,4.536,杭电转债,603618,7.8,0.006554,110.506,20180409
128030,103.401,9.6475,天康转债,002100,10.0,-0.001969,113.0485,20180409
110043,94.24,18.9696,无锡转债,600908,30.0,-0.000742,113.2096,20180409
128034,93.18,20.3848,江银转债,002807,20.0,-0.001522,113.5648,20180409
110041,101.56,13.4856,蒙电转债,600863,18.7522,0.000197,115.0456,20180409
128025,105.99,9.3461,特一转债,002728,3.54,0.032105,115.3361,20180409
113012,105.15,10.7273,骆驼转债,601311,7.16968003,-0.003034,115.8773,20180409
128023,94.973,21.5095,亚太转债,002284,10.0,0.003932,116.4825,20180409
128032,104.35,12.2654,双环转债,002472,10.0,-0.005177,116.6154,20180409
113016,102.1,14.6071,小康转债,601127,15.0,0.0,116.7071,20180409
113503,112.87,3.8387,泰晶转债,603738,2.15,-0.001857,116.7087,20180409
113018,103.02,14.2831,常熟转债,601128,30.0,0.003018,117.3031,20180409
123002,107.9,9.9378,国祯转债,300388,5.97,0.0,117.8378,20180409
123007,117.05,1.5511,道氏转债,300409,4.8,0.0,118.6011,20180409
113019,104.26,14.8423,玲珑转债,601966,20.0,0.003368,119.1023,20180409
128015,111.121,8.0226,久其转债,002279,7.798686,0.004756,119.1436,20180409
110042,114.88,4.297,航电转债,600372,24.0,0.001657,119.177,20180409
128036,97.701,5.517,金农转债,002548,6.5,-0.004879,103.218,20180416
113017,100.0,4.5614,吉视转债,601929,15.6,0.006441,104.5614,20180416
128026,96.712,12.0828,众兴转债,002772,9.2,0.0,108.7948,20180416
128030,101.03,8.3871,天康转债,002100,10.0,-0.005581,109.4171,20180416
113505,102.98,7.2463,杭电转债,603618,7.8,-0.008473,110.2263,20180416
110041,100.51,12.3123,蒙电转债,600863,18.7522,-0.007407,112.8223,20180416
110043,93.7,20.1628,无锡转债,600908,30.0,-0.004674,113.8628,20180416
113503,112.78,2.4942,泰晶转债,603738,2.15,-0.001859,115.2742,20180416
128034,92.92,22.4672,江银转债,002807,20.0,-0.003539,115.3872,20180416
128025,104.7,10.7298,特一转债,002728,3.54,0.00297,115.4298,20180416
113018,102.45,13.4853,常熟转债,601128,30.0,-0.008036,115.9353,20180416
110042,111.8,4.5564,航电转债,600372,24.0,-0.009392,116.3564,20180416
128015,113.001,3.8257,久其转债,002279,7.798672,0.008938,116.8267,20180416
128019,97.5,20.1877,久立转2,002318,10.4,-0.010705,117.6877,20180416
128032,103.15,14.649,双环转债,002472,10.0,-0.007199,117.799,20180416
123005,124.701,-6.8472,万信转债,300168,9.0,0.007685,117.8538,20180416
123009,118.28,-0.4014,星源转债,300568,4.8,0.007324,117.8786,20180416
127005,105.075,13.2723,长证转债,000783,50.0,-0.010192,118.3473,20180416
123007,117.05,1.5511,道氏转债,300409,4.8,0.0,118.6011,20180416
113012,104.16,14.5081,骆驼转债,601311,7.16968003,-0.004777,118.6681,20180416
128038,95.426,3.6912,利欧转债,002131,21.975475,-0.006703,99.1172,20180423
128036,94.17,9.3587,金农转债,002548,6.5,-0.017086,103.5287,20180423
113505,102.04,2.8868,杭电转债,603618,7.8,-0.012389,104.9268,20180423
113017,98.14,7.1271,吉视转债,601929,15.6,-0.012279,105.2671,20180423
113503,107.07,2.8211,泰晶转债,603738,2.15,-0.05231,109.8911,20180423
128026,93.64,16.3315,众兴转债,002772,9.2,-0.014928,109.9715,20180423
110041,99.7,13.5579,蒙电转债,600863,18.7522,-0.004692,113.2579,20180423
123009,113.0,2.028,星源转债,300568,4.8,-0.040038,115.028,20180423
113018,100.88,14.4108,常熟转债,601128,30.0,-0.00601,115.2908,20180423
113012,101.7,13.9377,骆驼转债,601311,7.16967004,-0.019286,115.6377,20180423
110042,113.04,3.2827,航电转债,600372,24.0,-0.021214,116.3227,20180423
123002,110.0,6.4091,国祯转债,300388,5.97,-0.001996,116.4091,20180423
128030,97.85,18.8899,天康转债,002100,10.0,-0.020491,116.7399,20180423
128014,102.107,14.8493,永东转债,002753,3.399649,-0.00867,116.9563,20180423
127005,102.87,14.3,长证转债,000783,50.0,-0.014712,117.17,20180423
128025,101.0,16.2887,特一转债,002728,3.54,-0.00303,117.2887,20180423
123005,125.0,-6.6771,万信转债,300168,9.0,-0.016058,118.3229,20180423
128027,117.036,1.3984,崇达转债,002815,8.0,-0.048488,118.4344,20180423
123007,117.05,1.5511,道氏转债,300409,4.8,0.0,118.6011,20180423
110043,94.55,24.1143,无锡转债,600908,30.0,-0.003583,118.6643,20180423
128038,95.182,3.8349,利欧转债,002131,21.975475,-0.004164,99.0169,20180502
128037,94.858,6.649,岩土转债,002542,6.0366,-0.002125,101.507,20180502
128036,94.302,9.512,金农转债,002548,6.5,0.000403,103.814,20180502
113017,97.1,7.568,吉视转债,601929,15.6,-0.007056,104.668,20180502
128026,93.6,12.3582,众兴转债,002772,9.2,0.0,105.9582,20180502
113503,108.82,-1.5272,泰晶转债,603738,2.15,-0.020786,107.2928,20180502
113505,101.8,8.0235,杭电转债,603618,7.8,-0.004401,109.8235,20180502
110041,99.88,11.6083,蒙电转债,600863,18.7522,-0.001,111.4883,20180502
128014,103.7,9.2534,永东转债,002753,3.399649,0.008559,112.9534,20180502
128025,101.56,11.5857,特一转债,002728,3.54,-0.003239,113.1457,20180502
113012,101.1,12.5185,骆驼转债,601311,7.16967004,-0.002959,113.6185,20180502
110042,108.71,6.5477,航电转债,600372,24.0,-0.011727,115.2577,20180502
113018,101.82,13.448,常熟转债,601128,30.0,0.003252,115.268,20180502
128030,95.34,20.4525,天康转债,002100,10.0,-0.012941,115.7925,20180502
128032,102.001,14.4096,双环转债,002472,10.0,-0.00049,116.4106,20180502
