datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2018-01-02 15:00:00,2018-01-02 15:00:00,113016.XSHG,小康转债,BUY,OPEN,16329636030000,0.0,39.2,490,100.0,16329636030002,39.2
2018-01-02 15:00:00,2018-01-02 15:00:00,110040.XSHG,生益转债,BUY,OPEN,16329636030001,0.0,39.25856,440,111.53,16329636030004,39.25856
2018-01-02 15:00:00,2018-01-02 15:00:00,128023.XSHE,亚太转债,BUY,OPEN,16329636030002,0.0,39.619839999999996,520,95.24,16329636030006,39.619839999999996
2018-01-02 15:00:00,2018-01-02 15:00:00,113011.XSHG,光大转债,BUY,OPEN,16329636030003,0.0,39.7808,470,105.8,16329636030008,39.7808
2018-01-02 15:00:00,2018-01-02 15:00:00,110034.XSHG,九州转债,BUY,OPEN,16329636030004,0.0,39.7584,450,110.44,16329636030010,39.7584
2018-01-02 15:00:00,2018-01-02 15:00:00,113503.XSHG,泰晶转债,BUY,OPEN,16329636030005,0.0,39.9056,490,101.8,16329636030012,39.9056
2018-01-02 15:00:00,2018-01-02 15:00:00,123002.XSHE,国祯转债,BUY,OPEN,16329636030006,0.0,39.466944000000005,440,112.122,16329636030014,39.466944000000005
2018-01-02 15:00:00,2018-01-02 15:00:00,128015.XSHE,久其转债,BUY,OPEN,16329636030007,0.0,39.2496,510,96.2,16329636030016,39.2496
2018-01-02 15:00:00,2018-01-02 15:00:00,128025.XSHE,特一转债,BUY,OPEN,16329636030008,0.0,39.2808,500,98.202,16329636030018,39.2808
2018-01-02 15:00:00,2018-01-02 15:00:00,110039.XSHG,宝信转债,BUY,OPEN,16329636030009,0.0,39.43856,460,107.17,16329636030020,39.43856
2018-01-02 15:00:00,2018-01-02 15:00:00,128018.XSHE,时达转债,BUY,OPEN,16329636030010,0.0,39.6864,520,95.4,16329636030022,39.6864
2018-01-02 15:00:00,2018-01-02 15:00:00,113502.XSHG,嘉澳转债,BUY,OPEN,16329636030011,0.0,39.28632,510,96.29,16329636030024,39.28632
2018-01-02 15:00:00,2018-01-02 15:00:00,113012.XSHG,骆驼转债,BUY,OPEN,16329636030012,0.0,39.35568,510,96.46,16329636030026,39.35568
2018-01-02 15:00:00,2018-01-02 15:00:00,128021.XSHE,兄弟转债,BUY,OPEN,16329636030013,0.0,39.376400000000004,490,100.45,16329636030028,39.376400000000004
2018-01-02 15:00:00,2018-01-02 15:00:00,128019.XSHE,久立转2,BUY,OPEN,16329636030014,0.0,39.728,520,95.5,16329636030030,39.728
2018-01-02 15:00:00,2018-01-02 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030015,0.0,39.768016,470,105.766,16329636030032,39.768016
2018-01-02 15:00:00,2018-01-02 15:00:00,110033.XSHG,国贸转债,BUY,OPEN,16329636030016,0.0,39.67488,420,118.08,16329636030034,39.67488
2018-01-02 15:00:00,2018-01-02 15:00:00,128022.XSHE,众信转债,BUY,OPEN,16329636030017,0.0,39.1792,470,104.2,16329636030036,39.1792
2018-01-02 15:00:00,2018-01-02 15:00:00,113013.XSHG,国君转债,BUY,OPEN,16329636030018,0.0,39.82968,470,105.93,16329636030038,39.82968
2018-01-02 15:00:00,2018-01-02 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030019,0.0,39.379200000000004,420,117.2,16329636030040,39.379200000000004
2018-01-08 15:00:00,2018-01-08 15:00:00,110033.XSHG,国贸转债,SELL,CLOSE,16329636030020,52.248,41.7984,420,124.4,16329636030041,94.0464
2018-01-08 15:00:00,2018-01-08 15:00:00,113012.XSHG,骆驼转债,BUY,OPEN,16329636030021,0.0,5.0,10,98.11,16329636030043,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,128021.XSHE,兄弟转债,SELL,CLOSE,16329636030022,1.07201,5.0,10,107.201,16329636030044,6.07201
2018-01-08 15:00:00,2018-01-08 15:00:00,113016.XSHG,小康转债,BUY,OPEN,16329636030023,0.0,5.0,10,101.03,16329636030046,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,110040.XSHG,生益转债,BUY,OPEN,16329636030024,0.0,5.0,10,113.68,16329636030048,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,128014.XSHE,永东转债,SELL,CLOSE,16329636030025,1.1280000000000001,5.0,10,112.8,16329636030049,6.128
2018-01-08 15:00:00,2018-01-08 15:00:00,123002.XSHE,国祯转债,BUY,OPEN,16329636030026,0.0,5.0,10,113.501,16329636030051,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,128015.XSHE,久其转债,BUY,OPEN,16329636030027,0.0,5.0,10,98.38,16329636030053,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,128025.XSHE,特一转债,BUY,OPEN,16329636030028,0.0,5.0,10,100.488,16329636030055,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030029,0.0,5.0,10,118.53,16329636030057,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,128018.XSHE,时达转债,BUY,OPEN,16329636030030,0.0,5.0,10,96.821,16329636030059,5.0
2018-01-08 15:00:00,2018-01-08 15:00:00,128026.XSHE,众兴转债,BUY,OPEN,16329636030031,0.0,40.963608,510,100.401,16329636030061,40.963608
2018-01-15 15:00:00,2018-01-15 15:00:00,113012.XSHG,骆驼转债,SELL,CLOSE,16329636030032,50.18,40.144000000000005,520,96.5,16329636030062,90.32400000000001
2018-01-15 15:00:00,2018-01-15 15:00:00,110034.XSHG,九州转债,SELL,CLOSE,16329636030033,49.801500000000004,39.8412,450,110.67,16329636030063,89.6427
2018-01-15 15:00:00,2018-01-15 15:00:00,113013.XSHG,国君转债,SELL,CLOSE,16329636030034,50.769400000000005,40.615520000000004,470,108.02,16329636030064,91.38492000000001
2018-01-15 15:00:00,2018-01-15 15:00:00,110040.XSHG,生益转债,SELL,CLOSE,16329636030035,49.617000000000004,39.6936,450,110.26,16329636030065,89.31060000000001
2018-01-15 15:00:00,2018-01-15 15:00:00,128023.XSHE,亚太转债,BUY,OPEN,16329636030036,0.0,5.0,10,94.57,16329636030067,5.0
2018-01-15 15:00:00,2018-01-15 15:00:00,113503.XSHG,泰晶转债,BUY,OPEN,16329636030037,0.0,5.0,10,100.01,16329636030069,5.0
2018-01-15 15:00:00,2018-01-15 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030038,0.0,5.0,10,106.396,16329636030071,5.0
2018-01-15 15:00:00,2018-01-15 15:00:00,128022.XSHE,众信转债,BUY,OPEN,16329636030039,0.0,5.0,10,104.145,16329636030073,5.0
2018-01-15 15:00:00,2018-01-15 15:00:00,110039.XSHG,宝信转债,SELL,CLOSE,16329636030040,1.131,5.0,10,113.1,16329636030074,6.131
2018-01-15 15:00:00,2018-01-15 15:00:00,110041.XSHG,蒙电转债,BUY,OPEN,16329636030041,0.0,39.384240000000005,490,100.47,16329636030076,39.384240000000005
2018-01-15 15:00:00,2018-01-15 15:00:00,128024.XSHE,宁行转债,BUY,OPEN,16329636030042,0.0,39.777056,440,113.003,16329636030078,39.777056
2018-01-15 15:00:00,2018-01-15 15:00:00,113017.XSHG,吉视转债,BUY,OPEN,16329636030043,0.0,40.016639999999995,510,98.08,16329636030080,40.016639999999995
2018-01-15 15:00:00,2018-01-15 15:00:00,110042.XSHG,航电转债,BUY,OPEN,16329636030044,0.0,39.889920000000004,490,101.76,16329636030082,39.889920000000004
2018-01-22 15:00:00,2018-01-22 15:00:00,128024.XSHE,宁行转债,SELL,CLOSE,16329636030045,52.7956,42.23648,440,119.99,16329636030083,95.03208000000001
2018-01-22 15:00:00,2018-01-22 15:00:00,110039.XSHG,宝信转债,SELL,CLOSE,16329636030046,53.28,42.624,450,118.4,16329636030084,95.904
2018-01-22 15:00:00,2018-01-22 15:00:00,113016.XSHG,小康转债,BUY,OPEN,16329636030047,0.0,5.0,20,98.86,16329636030086,5.0
2018-01-22 15:00:00,2018-01-22 15:00:00,110041.XSHG,蒙电转债,BUY,OPEN,16329636030048,0.0,5.0,10,102.38,16329636030088,5.0
2018-01-22 15:00:00,2018-01-22 15:00:00,113011.XSHG,光大转债,SELL,CLOSE,16329636030049,2.305,5.0,20,115.25,16329636030089,7.305
2018-01-22 15:00:00,2018-01-22 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030050,0.0,5.0,10,105.86,16329636030091,5.0
2018-01-22 15:00:00,2018-01-22 15:00:00,128022.XSHE,众信转债,SELL,CLOSE,16329636030051,1.109,5.0,10,110.9,16329636030092,6.109
2018-01-22 15:00:00,2018-01-22 15:00:00,113012.XSHG,骆驼转债,BUY,OPEN,16329636030052,0.0,40.8736,530,96.4,16329636030094,40.8736
2018-01-22 15:00:00,2018-01-22 15:00:00,128027.XSHE,崇达转债,BUY,OPEN,16329636030053,0.0,40.9728,480,106.7,16329636030096,40.9728
2018-01-29 15:00:00,2018-01-29 15:00:00,113012.XSHG,骆驼转债,SELL,CLOSE,16329636030054,52.0725,41.658,530,98.25,16329636030097,93.7305
2018-01-29 15:00:00,2018-01-29 15:00:00,128021.XSHE,兄弟转债,SELL,CLOSE,16329636030055,49.4952,39.59616,480,103.115,16329636030098,89.09136
2018-01-29 15:00:00,2018-01-29 15:00:00,110042.XSHG,航电转债,SELL,CLOSE,16329636030056,53.02289999999999,42.418319999999994,490,108.21,16329636030099,95.44121999999999
2018-01-29 15:00:00,2018-01-29 15:00:00,113011.XSHG,光大转债,SELL,CLOSE,16329636030057,53.5635,42.8508,450,119.03,16329636030100,96.4143
2018-01-29 15:00:00,2018-01-29 15:00:00,128022.XSHE,众信转债,SELL,CLOSE,16329636030058,55.633900000000004,44.50712,470,118.37,16329636030101,100.14102
2018-01-29 15:00:00,2018-01-29 15:00:00,128026.XSHE,众兴转债,BUY,OPEN,16329636030059,0.0,5.0,10,99.61,16329636030103,5.0
2018-01-29 15:00:00,2018-01-29 15:00:00,128027.XSHE,崇达转债,BUY,OPEN,16329636030060,0.0,5.0,10,106.0,16329636030105,5.0
2018-01-29 15:00:00,2018-01-29 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030061,0.0,5.0,10,105.925,16329636030107,5.0
2018-01-29 15:00:00,2018-01-29 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030062,0.0,5.0,10,116.6,16329636030109,5.0
2018-01-29 15:00:00,2018-01-29 15:00:00,128032.XSHE,双环转债,BUY,OPEN,16329636030063,0.0,41.479728,510,101.666,16329636030111,41.479728
2018-01-29 15:00:00,2018-01-29 15:00:00,123004.XSHE,铁汉转债,BUY,OPEN,16329636030064,0.0,41.528,500,103.82,16329636030113,41.528
2018-01-29 15:00:00,2018-01-29 15:00:00,123007.XSHE,道氏转债,BUY,OPEN,16329636030065,0.0,41.260160000000006,460,112.12,16329636030115,41.260160000000006
2018-01-29 15:00:00,2018-01-29 15:00:00,128033.XSHE,迪龙转债,BUY,OPEN,16329636030066,0.0,40.768,490,104.0,16329636030118,40.768
2018-01-29 15:00:00,2018-01-29 15:00:00,128030.XSHE,天康转债,BUY,OPEN,16329636030067,0.0,40.988888,470,109.013,16329636030120,40.988888
2018-02-05 15:00:00,2018-02-05 15:00:00,123004.XSHE,铁汉转债,SELL,CLOSE,16329636030068,50.46,40.368,500,100.92,16329636030121,90.828
2018-02-05 15:00:00,2018-02-05 15:00:00,128023.XSHE,亚太转债,SELL,CLOSE,16329636030069,50.3606,40.28848,530,95.02,16329636030122,90.64908
2018-02-05 15:00:00,2018-02-05 15:00:00,123002.XSHE,国祯转债,BUY,OPEN,16329636030070,0.0,5.0,20,107.602,16329636030124,5.0
2018-02-05 15:00:00,2018-02-05 15:00:00,123007.XSHE,道氏转债,SELL,CLOSE,16329636030071,1.1312200000000001,5.0,10,113.122,16329636030125,6.13122
2018-02-05 15:00:00,2018-02-05 15:00:00,128033.XSHE,迪龙转债,BUY,OPEN,16329636030072,0.0,5.0,10,99.45,16329636030128,5.0
2018-02-05 15:00:00,2018-02-05 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030073,0.0,5.0,10,112.41,16329636030130,5.0
2018-02-05 15:00:00,2018-02-05 15:00:00,123005.XSHE,万信转债,BUY,OPEN,16329636030074,0.0,39.97216,460,108.62,16329636030132,39.97216
2018-02-05 15:00:00,2018-02-05 15:00:00,110042.XSHG,航电转债,BUY,OPEN,16329636030075,0.0,40.21632,480,104.73,16329636030134,40.21632
2018-02-12 15:00:00,2018-02-12 15:00:00,123007.XSHE,道氏转债,SELL,CLOSE,16329636030076,50.004,40.0032,450,111.12,16329636030135,90.0072
2018-02-12 15:00:00,2018-02-12 15:00:00,128019.XSHE,久立转2,SELL,CLOSE,16329636030077,49.3844,39.50752,520,94.97,16329636030136,88.89192
2018-02-12 15:00:00,2018-02-12 15:00:00,110042.XSHG,航电转债,SELL,CLOSE,16329636030078,48.768,39.0144,480,101.6,16329636030137,87.7824
2018-02-12 15:00:00,2018-02-12 15:00:00,128033.XSHE,迪龙转债,SELL,CLOSE,16329636030079,48.757,39.0056,500,97.514,16329636030138,87.76259999999999
2018-02-12 15:00:00,2018-02-12 15:00:00,128026.XSHE,众兴转债,BUY,OPEN,16329636030080,0.0,5.0,10,94.69,16329636030140,5.0
2018-02-12 15:00:00,2018-02-12 15:00:00,128027.XSHE,崇达转债,SELL,CLOSE,16329636030081,1.04921,5.0,10,104.921,16329636030141,6.04921
2018-02-12 15:00:00,2018-02-12 15:00:00,128015.XSHE,久其转债,SELL,CLOSE,16329636030082,0.9941,5.0,10,99.41,16329636030142,5.9940999999999995
2018-02-12 15:00:00,2018-02-12 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030083,0.0,5.0,10,109.2,16329636030144,5.0
2018-02-12 15:00:00,2018-02-12 15:00:00,128030.XSHE,天康转债,BUY,OPEN,16329636030084,0.0,5.0,10,103.91,16329636030146,5.0
2018-02-12 15:00:00,2018-02-12 15:00:00,113018.XSHG,常熟转债,BUY,OPEN,16329636030085,0.0,39.468720000000005,470,104.97,16329636030148,39.468720000000005
2018-02-12 15:00:00,2018-02-12 15:00:00,110033.XSHG,国贸转债,BUY,OPEN,16329636030086,0.0,39.838640000000005,430,115.81,16329636030150,39.838640000000005
2018-02-12 15:00:00,2018-02-12 15:00:00,110039.XSHG,宝信转债,BUY,OPEN,16329636030087,0.0,39.665040000000005,410,120.93,16329636030152,39.665040000000005
2018-02-12 15:00:00,2018-02-12 15:00:00,128022.XSHE,众信转债,BUY,OPEN,16329636030088,0.0,39.952704,440,113.502,16329636030154,39.952704
2018-02-22 15:00:00,2018-02-22 15:00:00,128022.XSHE,众信转债,SELL,CLOSE,16329636030089,51.1544,40.92352,440,116.26,16329636030155,92.07792
2018-02-22 15:00:00,2018-02-22 15:00:00,110033.XSHG,国贸转债,SELL,CLOSE,16329636030090,51.69029999999999,41.35224,430,120.21,16329636030156,93.04254
2018-02-22 15:00:00,2018-02-22 15:00:00,110039.XSHG,宝信转债,SELL,CLOSE,16329636030091,50.6801,40.54408,410,123.61,16329636030157,91.22418
2018-02-22 15:00:00,2018-02-22 15:00:00,113018.XSHG,常熟转债,BUY,OPEN,16329636030092,0.0,5.0,10,105.94,16329636030159,5.0
2018-02-22 15:00:00,2018-02-22 15:00:00,113503.XSHG,泰晶转债,SELL,CLOSE,16329636030093,1.054,5.0,10,105.4,16329636030160,6.054
2018-02-22 15:00:00,2018-02-22 15:00:00,123007.XSHE,道氏转债,BUY,OPEN,16329636030094,0.0,40.1184,420,119.4,16329636030162,40.1184
2018-02-22 15:00:00,2018-02-22 15:00:00,128034.XSHE,江银转债,BUY,OPEN,16329636030095,0.0,40.086,510,98.25,16329636030164,40.086
2018-02-22 15:00:00,2018-02-22 15:00:00,123004.XSHE,铁汉转债,BUY,OPEN,16329636030096,0.0,39.98439200000001,490,102.001,16329636030166,39.98439200000001
2018-02-26 15:00:00,2018-02-26 15:00:00,123004.XSHE,铁汉转债,SELL,CLOSE,16329636030097,50.568,40.4544,490,103.2,16329636030167,91.0224
2018-02-26 15:00:00,2018-02-26 15:00:00,113009.XSHG,广汽转债,SELL,CLOSE,16329636030098,52.2422,41.79376,460,113.57,16329636030168,94.03595999999999
2018-02-26 15:00:00,2018-02-26 15:00:00,128015.XSHE,久其转债,SELL,CLOSE,16329636030099,1.03495,5.0,10,103.495,16329636030169,6.03495
2018-02-26 15:00:00,2018-02-26 15:00:00,123007.XSHE,道氏转债,BUY,OPEN,16329636030100,0.0,5.0,10,118.0,16329636030171,5.0
2018-02-26 15:00:00,2018-02-26 15:00:00,128022.XSHE,众信转债,BUY,OPEN,16329636030101,0.0,40.9876,430,119.15,16329636030173,40.9876
2018-02-26 15:00:00,2018-02-26 15:00:00,128033.XSHE,迪龙转债,BUY,OPEN,16329636030102,0.0,40.95504,510,100.38,16329636030175,40.95504
2018-03-05 15:00:00,2018-03-05 15:00:00,128014.XSHE,永东转债,SELL,CLOSE,16329636030103,50.37151,40.297208000000005,490,102.799,16329636030176,90.66871800000001
2018-03-05 15:00:00,2018-03-05 15:00:00,113016.XSHG,小康转债,SELL,CLOSE,16329636030104,51.3344,41.06752,520,98.72,16329636030177,92.40192
2018-03-05 15:00:00,2018-03-05 15:00:00,113503.XSHG,泰晶转债,SELL,CLOSE,16329636030105,1.0693000000000001,5.0,10,106.93,16329636030178,6.0693
2018-03-05 15:00:00,2018-03-05 15:00:00,128034.XSHE,江银转债,BUY,OPEN,16329636030106,0.0,5.0,10,98.051,16329636030180,5.0
2018-03-05 15:00:00,2018-03-05 15:00:00,128015.XSHE,久其转债,SELL,CLOSE,16329636030107,1.0632,5.0,10,106.32,16329636030181,6.0632
2018-03-05 15:00:00,2018-03-05 15:00:00,128030.XSHE,天康转债,BUY,OPEN,16329636030108,0.0,5.0,10,103.7,16329636030183,5.0
2018-03-05 15:00:00,2018-03-05 15:00:00,110042.XSHG,航电转债,BUY,OPEN,16329636030109,0.0,40.416000000000004,480,105.25,16329636030185,40.416000000000004
2018-03-05 15:00:00,2018-03-05 15:00:00,123004.XSHE,铁汉转债,BUY,OPEN,16329636030110,0.0,40.219592,490,102.601,16329636030188,40.219592
2018-03-12 15:00:00,2018-03-12 15:00:00,128022.XSHE,众信转债,SELL,CLOSE,16329636030111,52.1031,41.68248,430,121.17,16329636030189,93.78558
2018-03-12 15:00:00,2018-03-12 15:00:00,123002.XSHE,国祯转债,SELL,CLOSE,16329636030112,52.8233,42.25864000000001,470,112.39,16329636030190,95.08194
2018-03-12 15:00:00,2018-03-12 15:00:00,128027.XSHE,崇达转债,SELL,CLOSE,16329636030113,1.10401,5.0,10,110.401,16329636030191,6.10401
2018-03-12 15:00:00,2018-03-12 15:00:00,123004.XSHE,铁汉转债,BUY,OPEN,16329636030114,0.0,5.0,10,103.023,16329636030193,5.0
2018-03-12 15:00:00,2018-03-12 15:00:00,123005.XSHE,万信转债,SELL,CLOSE,16329636030115,1.15855,5.0,10,115.855,16329636030194,6.15855
2018-03-12 15:00:00,2018-03-12 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030116,0.0,41.088,480,107.0,16329636030196,41.088
2018-03-12 15:00:00,2018-03-12 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030117,0.0,41.20864,460,111.98,16329636030198,41.20864
2018-03-19 15:00:00,2018-03-19 15:00:00,113009.XSHG,广汽转债,SELL,CLOSE,16329636030118,51.5844,41.267520000000005,460,112.14,16329636030199,92.85192
2018-03-19 15:00:00,2018-03-19 15:00:00,123004.XSHE,铁汉转债,SELL,CLOSE,16329636030119,50.800000000000004,40.64,500,101.6,16329636030200,91.44
2018-03-19 15:00:00,2018-03-19 15:00:00,128027.XSHE,崇达转债,SELL,CLOSE,16329636030120,51.606,41.284800000000004,470,109.8,16329636030201,92.89080000000001
2018-03-19 15:00:00,2018-03-19 15:00:00,113018.XSHG,常熟转债,BUY,OPEN,16329636030121,0.0,5.0,10,103.66,16329636030203,5.0
2018-03-19 15:00:00,2018-03-19 15:00:00,128032.XSHE,双环转债,SELL,CLOSE,16329636030122,1.04888,5.0,10,104.888,16329636030204,6.0488800000000005
2018-03-19 15:00:00,2018-03-19 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030123,0.0,5.0,10,104.905,16329636030206,5.0
2018-03-19 15:00:00,2018-03-19 15:00:00,128034.XSHE,江银转债,BUY,OPEN,16329636030124,0.0,5.0,20,95.752,16329636030208,5.0
2018-03-19 15:00:00,2018-03-19 15:00:00,123005.XSHE,万信转债,SELL,CLOSE,16329636030125,3.73764,5.0,30,124.588,16329636030209,8.737639999999999
2018-03-19 15:00:00,2018-03-19 15:00:00,128030.XSHE,天康转债,BUY,OPEN,16329636030126,0.0,5.0,10,103.6,16329636030211,5.0
2018-03-19 15:00:00,2018-03-19 15:00:00,110043.XSHG,无锡转债,BUY,OPEN,16329636030127,0.0,41.0432,530,96.8,16329636030213,41.0432
2018-03-19 15:00:00,2018-03-19 15:00:00,113016.XSHG,小康转债,BUY,OPEN,16329636030128,0.0,40.999919999999996,510,100.49,16329636030215,40.999919999999996
2018-03-19 15:00:00,2018-03-19 15:00:00,128023.XSHE,亚太转债,BUY,OPEN,16329636030129,0.0,41.218416,540,95.413,16329636030217,41.218416
2018-03-26 15:00:00,2018-03-26 15:00:00,128015.XSHE,久其转债,SELL,CLOSE,16329636030130,50.925700000000006,40.74056,490,103.93,16329636030218,91.66626000000001
2018-03-26 15:00:00,2018-03-26 15:00:00,128033.XSHE,迪龙转债,SELL,CLOSE,16329636030131,50.42115,40.33692,510,98.865,16329636030219,90.75807
2018-03-26 15:00:00,2018-03-26 15:00:00,128018.XSHE,时达转债,SELL,CLOSE,16329636030132,50.35954,40.287632,530,95.018,16329636030220,90.64717200000001
2018-03-26 15:00:00,2018-03-26 15:00:00,128023.XSHE,亚太转债,SELL,CLOSE,16329636030133,50.54994000000001,40.439952000000005,540,93.611,16329636030221,90.98989200000001
2018-03-26 15:00:00,2018-03-26 15:00:00,113018.XSHG,常熟转债,BUY,OPEN,16329636030134,0.0,5.0,10,101.75,16329636030223,5.0
2018-03-26 15:00:00,2018-03-26 15:00:00,110042.XSHG,航电转债,SELL,CLOSE,16329636030135,2.2441999999999998,5.0,20,112.21,16329636030224,7.244199999999999
2018-03-26 15:00:00,2018-03-26 15:00:00,113503.XSHG,泰晶转债,SELL,CLOSE,16329636030136,1.0959,5.0,10,109.59,16329636030225,6.0959
2018-03-26 15:00:00,2018-03-26 15:00:00,128014.XSHE,永东转债,BUY,OPEN,16329636030137,0.0,5.0,10,101.437,16329636030227,5.0
2018-03-26 15:00:00,2018-03-26 15:00:00,128034.XSHE,江银转债,BUY,OPEN,16329636030138,0.0,5.0,10,93.153,16329636030229,5.0
2018-03-26 15:00:00,2018-03-26 15:00:00,110043.XSHG,无锡转债,BUY,OPEN,16329636030139,0.0,5.0,10,94.11,16329636030231,5.0
2018-03-26 15:00:00,2018-03-26 15:00:00,113012.XSHG,骆驼转债,BUY,OPEN,16329636030140,0.0,40.29312,480,104.93,16329636030233,40.29312
2018-03-26 15:00:00,2018-03-26 15:00:00,113504.XSHG,艾华转债,BUY,OPEN,16329636030141,0.0,40.3328,460,109.6,16329636030235,40.3328
2018-03-26 15:00:00,2018-03-26 15:00:00,113019.XSHG,玲珑转债,BUY,OPEN,16329636030142,0.0,40.68176,490,103.78,16329636030237,40.68176
2018-03-26 15:00:00,2018-03-26 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030143,0.0,40.4576,470,107.6,16329636030239,40.4576
2018-04-02 15:00:00,2018-04-02 15:00:00,113504.XSHG,艾华转债,SELL,CLOSE,16329636030144,54.5376,43.63008,460,118.56,16329636030240,98.16767999999999
2018-04-02 15:00:00,2018-04-02 15:00:00,123005.XSHE,万信转债,SELL,CLOSE,16329636030145,55.818,44.6544,420,132.9,16329636030241,100.4724
2018-04-02 15:00:00,2018-04-02 15:00:00,113019.XSHG,玲珑转债,SELL,CLOSE,16329636030146,50.7395,40.5916,490,103.55,16329636030242,91.33109999999999
2018-04-02 15:00:00,2018-04-02 15:00:00,113012.XSHG,骆驼转债,BUY,OPEN,16329636030147,0.0,5.0,10,105.36,16329636030244,5.0
2018-04-02 15:00:00,2018-04-02 15:00:00,110041.XSHG,蒙电转债,BUY,OPEN,16329636030148,0.0,5.0,10,101.78,16329636030246,5.0
2018-04-02 15:00:00,2018-04-02 15:00:00,113503.XSHG,泰晶转债,SELL,CLOSE,16329636030149,1.1423999999999999,5.0,10,114.24,16329636030247,6.1424
2018-04-02 15:00:00,2018-04-02 15:00:00,110043.XSHG,无锡转债,BUY,OPEN,16329636030150,0.0,5.0,10,94.36,16329636030249,5.0
2018-04-02 15:00:00,2018-04-02 15:00:00,113009.XSHG,广汽转债,BUY,OPEN,16329636030151,0.0,5.0,10,108.42,16329636030251,5.0
2018-04-02 15:00:00,2018-04-02 15:00:00,113017.XSHG,吉视转债,BUY,OPEN,16329636030152,0.0,5.0,10,99.7,16329636030253,5.0
2018-04-02 15:00:00,2018-04-02 15:00:00,113505.XSHG,杭电转债,BUY,OPEN,16329636030153,0.0,41.00712,490,104.61,16329636030255,41.00712
2018-04-02 15:00:00,2018-04-02 15:00:00,128036.XSHE,金农转债,BUY,OPEN,16329636030154,0.0,41.60416000000001,520,100.01,16329636030257,41.60416000000001
2018-04-02 15:00:00,2018-04-02 15:00:00,123002.XSHE,国祯转债,BUY,OPEN,16329636030155,0.0,41.496192,480,108.063,16329636030259,41.496192
2018-04-09 15:00:00,2018-04-09 15:00:00,128014.XSHE,永东转债,SELL,CLOSE,16329636030156,52.25,41.800000000000004,500,104.5,16329636030260,94.05000000000001
2018-04-09 15:00:00,2018-04-09 15:00:00,110042.XSHG,航电转债,SELL,CLOSE,16329636030157,52.8448,42.275839999999995,460,114.88,16329636030261,95.12064
2018-04-09 15:00:00,2018-04-09 15:00:00,113009.XSHG,广汽转债,SELL,CLOSE,16329636030158,52.272,41.8176,480,108.9,16329636030262,94.08959999999999
2018-04-09 15:00:00,2018-04-09 15:00:00,128034.XSHE,江银转债,BUY,OPEN,16329636030159,0.0,5.0,10,93.18,16329636030264,5.0
2018-04-09 15:00:00,2018-04-09 15:00:00,128025.XSHE,特一转债,SELL,CLOSE,16329636030160,1.0598999999999998,5.0,10,105.99,16329636030265,6.0599
2018-04-09 15:00:00,2018-04-09 15:00:00,128015.XSHE,久其转债,BUY,OPEN,16329636030161,0.0,41.781496,470,111.121,16329636030267,41.781496
2018-04-09 15:00:00,2018-04-09 15:00:00,113019.XSHG,玲珑转债,BUY,OPEN,16329636030162,0.0,41.704,500,104.26,16329636030269,41.704
2018-04-09 15:00:00,2018-04-09 15:00:00,128023.XSHE,亚太转债,BUY,OPEN,16329636030163,0.0,41.788120000000006,550,94.973,16329636030271,41.788120000000006
2018-04-16 15:00:00,2018-04-16 15:00:00,113012.XSHG,骆驼转债,SELL,CLOSE,16329636030164,51.0384,40.83072000000001,490,104.16,16329636030272,91.86912000000001
2018-04-16 15:00:00,2018-04-16 15:00:00,113016.XSHG,小康转债,SELL,CLOSE,16329636030165,50.3931,40.31448,510,98.81,16329636030273,90.70758000000001
2018-04-16 15:00:00,2018-04-16 15:00:00,128023.XSHE,亚太转债,SELL,CLOSE,16329636030166,52.0025,41.602000000000004,550,94.55,16329636030274,93.6045
2018-04-16 15:00:00,2018-04-16 15:00:00,123002.XSHE,国祯转债,SELL,CLOSE,16329636030167,51.9456,41.55648,480,108.22,16329636030275,93.50208
2018-04-16 15:00:00,2018-04-16 15:00:00,113019.XSHG,玲珑转债,SELL,CLOSE,16329636030168,51.835,41.468,500,103.67,16329636030276,93.303
